condition,seed,method,auprc,ap_lift,p_at_budget,window_macro_auprc,transaction_weighted_window_auprc
control,44,local_only,0.00142347415603692,1.3368225367620998,0.01288888888888889,0.009314185226413389,0.008042023172324832
control,44,fedavg,0.00143678529694744,1.3470535884329158,0.011111111111111112,0.009352019760632189,0.00803320208221069
control,44,fedprox,0.00145632368084928,1.364868455087087,0.009777777777777778,0.009467242264519055,0.008100917111862088
control,44,fedproto,0.0014295164217619602,1.340901319510763,0.011111111111111113,0.009447861419919433,0.00794750213690613
control,44,fedtypo_noreg,0.00146199895390304,1.3717214785500835,0.009777777777777778,0.009254145389975066,0.007903416254985573
control,44,fedtypo,0.00329333984759832,3.147903975843234,0.01288888888888889,0.010641920298895933,0.009260249432096423
control,44,cda_fedavg,0.00143678529694744,1.3470535884329158,0.011111111111111112,0.009352019760632189,0.00803320208221069
control,44,ablate_g1,0.0014446596680659802,1.354812530766887,0.011111111111111113,0.009282318729159501,0.00795858877182243
control,44,ablate_g3,0.00144108801718884,1.35145214230526,0.010666666666666668,0.009202897788923267,0.007862220354372531
control,44,ablate_random,0.00144375538331876,1.3524948579608442,0.011111111111111113,0.0092798837570154,0.007938299705123065
control,44,ablate_nommd,0.00146212077688416,1.371783272565617,0.009777777777777778,0.009269366412349869,0.00791654596970699
control,44,ablate_samplewt,0.00146266612143364,1.3722435359511906,0.009333333333333334,0.009298266040433144,0.007940949185990356
control,44,ablate_rho0,0.0014624303590907999,1.3721448914709264,0.009777777777777778,0.0092650849897297,0.007909004772689777
control,45,local_only,0.00130353914194772,1.2340580672483026,0.017777777777777778,0.010909958090614144,0.009367518363785667
control,45,fedavg,0.0013325259882328,1.2616102484789817,0.017333333333333336,0.011478085297955456,0.009573922096772632
control,45,fedprox,0.00133721029504318,1.2662790390314231,0.018666666666666668,0.011836353559263255,0.009920538028013284
control,45,fedproto,0.00127190811979754,1.2038570716400507,0.01688888888888889,0.010314383812536744,0.008528792928369899
control,45,fedtypo_noreg,0.00129565303665726,1.2255124157283783,0.017333333333333336,0.011322222051054022,0.009500479282965569
control,45,fedtypo,0.00405686884696144,3.821587439031726,0.015111111111111112,0.011425733239591845,0.009550293079762979
control,45,cda_fedavg,0.0013325259882328,1.2616102484789817,0.017333333333333336,0.011478085297955456,0.009573922096772632
control,45,ablate_g1,0.0013283130146561,1.2576019566415026,0.017333333333333336,0.0114628434116811,0.009589014546355076
control,45,ablate_g3,0.0012953098468041998,1.2252109537795952,0.017333333333333336,0.011419699608396956,0.00961194165211358
control,45,ablate_random,0.00133333054371246,1.2623630292841908,0.018666666666666668,0.011762073696163765,0.00986102356591854
control,45,ablate_nommd,0.00129574035137938,1.2255929023149288,0.017333333333333336,0.011325823606673033,0.009503999867711969
control,45,ablate_samplewt,0.00131534039172688,1.2452197586073543,0.017333333333333336,0.011447377230566233,0.009592169588598279
control,45,ablate_rho0,0.00133330094753618,1.262362079099707,0.01688888888888889,0.0114779178463882,0.009584291564745636
control,46,local_only,0.0012282999884763,1.1593141504752738,0.011111111111111112,0.006921732074698367,0.006092403083411575
